@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {Membrane,Nucleus,Other}

@data
6932,15268.666016,32027.689453,41980,330706624,35813.863281,6166.137207,1.083977,774528907234770940,439493824,7175.8125,13995.988281,27369.867188,35540.546875,222815872,31406.019531,4134.527344,1.055417,469716727505092610,371867136,8208.058594,7523.824707,7497.771484,7825.214844,-9802678,10999.379883,-3174.165283,0.855358,6150629391073280,100444696,-1032.246094,8490.091797,2588.167969,3720.2854,4688.876953,3975807,4088.333496,600.543579,-0.182346,133723672543232,6082339,-1314.279297,-282.033203,8644.191406,1242.964355,762.470825,734.974609,-96857.695313,1048.522705,-313.548096,-1.097838,501088059392,927618.4375,-1468.378906,-436.132813,-154.099609,8836.069336,761.444336,556.944458,707.152344,91088.101563,614.068054,93.084297,-1.322503,67864760320,135712.03125,-1660.256836,-628.010742,-345.977539,-191.87793,8631.025391,8963.777344,8154.236816,86310.25,293.067261,8695.841797,Other
6685,7868.770996,49491.5,29820,-902768384,62345.777344,-32525.777344,-0.242944,4001817704825618400,4500305920,6898.041992,7195.540039,43590.964844,24670.648438,-752753280,54877.386719,-30206.736328,-0.253909,2203069320903262210,3619653888,7984.300293,3328.347412,15876.750977,1645.527832,-171520704,19380.654297,-17735.126953,-0.414735,1865080824135680,688790592,-1086.258301,8159.331055,1056.683838,3201.036621,-2484.861328,-5234111,2439.347412,-4924.208984,-0.905184,167397709316096,27110980,-1261.289063,-175.030762,8186.639648,385.116791,1874.703735,1974.923828,73459.953125,2330.310547,-355.386597,1.300445,14066457247744,3606484.25,-1288.597656,-202.339355,-27.308594,8509.838867,392.987549,698.079224,910.707031,167583.078125,737.35968,173.347321,1.355857,131918184448,159054.984375,-1611.796875,-525.538574,-350.507813,-323.199219,8258.995117,8483.777344,7987.973633,82589.953125,188.334259,8343.925781,Other
8947,12851.339844,79906.039063,-108328,2441061632,-22773.644531,-85554.359375,0.672208,23126181998640497000,1970708864,9047.865234,11551.542969,73110.914063,-99387.953125,2076249344,-21649.662109,-77738.289063,0.694042,15537714483056083000,1572967168,9063.448242,5135.834473,37207.476563,-50739.445313,551263168,-11778.578125,-38960.867188,0.900288,951115972213735420,369438400,-15.583008,8332.668945,1431.272583,6322.251465,-7359.68457,5783664,259.085236,-7618.77002,1.260265,1680754920652800,31030300,715.196289,730.779297,8198.573242,172.20723,810.08136,760,-150248.8125,1147.657227,-387.657227,1.045471,680756641792,1178595.25,849.291992,864.875,134.095703,8438.509766,229.534164,607.174561,833.15625,158085.421875,592.372925,240.783325,1.126225,42903719936,61807.625,609.355469,624.938477,-105.84082,-239.936523,8481.641602,8701.444336,8231.68457,84816.414063,158.952881,8495.777344,Other
7028,5364.07373,45380.199219,27950,-976170624,62378.949219,-34428.949219,-0.430594,3660624953075564500,4685884928,7244.34082,5131.710449,40521.710938,24950.019531,-802802496,56256.933594,-31306.912109,-0.448933,2386499883692458000,3833713408,8046.36084,3343.956543,16937.578125,9915.832031,-175421520,24958.039063,-15042.207031,-0.560788,78659946614358016,800009856,-802.02002,8269.444336,347.37323,1070.601074,105.683594,-847044.625,1356.557129,-1250.873535,0.473002,37967388672,3399347.5,-1025.103516,-223.083496,8274.99707,235.404419,508.129425,226.3125,-171324.03125,719.997864,-493.685364,0.516055,37722267648,736513.5,-1030.65625,-228.63623,-5.552734,8413.256836,142.141296,484.151947,680.082031,112484.921875,419.324921,260.757111,0.803989,5814637056,12571.874023,-1168.916016,-366.895996,-143.8125,-138.259766,8288.654297,8511.083008,8044.973633,82886.539063,146.963089,8319.074219,Other
8823,18046.96875,21081.660156,-23940,-5820256,5298.535156,-29238.535156,0.662889,341813563502886910,596404608,8763.584961,16130.973633,18769.046875,-20072.074219,-43230936,6931.754395,-27003.828125,0.675199,231987796590460928,575811904,8398.173828,6992.645996,9444.620117,-2925.553711,-82589192,11554.819336,-14480.373047,0.761555,2900732864888832,338915616,365.411133,8260.636719,254.661926,2926.546631,2677.455078,-3187800.75,4494.671875,-1817.216675,0.789277,142801589239808,19919968,502.948242,137.537109,8322.537109,220.900955,495.507416,91.853516,-121841.367188,543.823608,-451.970093,-0.116356,4183119872,495802.53125,441.047852,75.636719,-61.900391,8424.524414,156.161606,427.485626,602.951172,90312.023438,335.40213,267.549042,0.298726,836899840,2302.020508,339.060547,-26.350586,-163.887695,-101.987305,8389.098633,8585.473633,7981,83890.984375,180.781296,8455.03125,Other
7653,10326.543945,64039.5,-2306,-3989449728,88186.570313,-90492.570313,0.86788,84886042875789312,15963116544,7756.847168,9071.014648,58467.632813,19.615234,-3330171392,81620.734375,-81601.117188,0.867176,5125232394240,13320685568,8182.345703,2971.897949,30797.476563,7181.705078,-898500480,46284.988281,-39103.285156,0.841192,188027603725058048,3645578752,-425.498535,8261.314453,471.99057,5216.651855,4176.982422,-14108140,8166.309082,-3989.326904,0.76897,1288993371062272,73879744,-504.467285,-78.96875,8340.399414,172.721603,625.708923,8.828125,-240259.84375,697.637451,-688.809326,-0.327337,74905432,961117.25,-583.552246,-158.053711,-79.084961,8436.915039,176.068176,409.316193,577.28125,82836.578125,319.522095,257.759155,-0.148316,635624192,1907.328613,-680.067871,-254.569336,-175.600586,-96.515625,8368.831055,8860.473633,7882.027832,83688.3125,294.901062,8367.591797,Other
7575,10686.642578,14936.87207,18210,25662608,19804.384766,-1594.384644,0.767947,75921973682634752,228953664,7734.799316,10291.749023,14154.667969,16233.449219,18596,19593.886719,-3360.4375,0.682894,69425758338023424,263450496,8168.011719,7497.671875,13246.550781,8380.287109,-76522336,17907.259766,-9526.972656,0.396754,26428552974958592,376318528,-433.212402,8345.200195,1824.086182,5696.833984,499.300781,-16199039,5952.520508,-5453.219727,0.054646,16215914315776,65045456,-610.400879,-177.188477,8356.979492,25.694836,681.139893,202.066406,-360175.03125,961.710571,-759.644165,-0.555136,60492144640,1481531,-622.180176,-188.967773,-11.779297,8474.100586,228.276321,388.361572,546.732422,73445.523438,324.03302,222.699402,-0.656856,1534711424,5134.250488,-739.30127,-306.088867,-128.900391,-117.121094,8316.767578,9034,7937.631348,83167.679688,317.596344,8253.769531,Other
9711,10382.648438,28928.957031,-24050,-359099264,19714.5625,-43764.5625,-0.935388,1165365090015248380,2014799616,9450.774414,9818.448242,25452.716797,-20049.759766,-326212448,19188.496094,-39238.257813,-0.89488,686138617722044420,1706842752,8504.69043,6865.364258,14878.933594,-4368.677734,-179818672,17029.71875,-21398.396484,-0.588217,14091856417652736,738360064,946.083984,8329.720703,1713.010864,6042.672363,311.282227,-23024168,6945.102539,-6633.820313,-0.35145,8933245714432,92193568,1121.053711,174.969727,8358.238281,71.643593,747.333191,630.707031,-258971.75,1162.01709,-531.310059,-0.756553,570304888832,1433678.375,1092.536133,146.452148,-28.517578,8498.861328,258.189911,381.431915,536.339844,70255.171875,325.788269,210.55159,-0.780341,1909992192,6639.746094,951.913086,5.829102,-169.140625,-140.623047,8475.573242,8951.583008,8046.868652,84755.734375,270.263611,8460.841797,Other
6884,10913.59668,49198.203125,52392,152247808,58875.738281,-6483.736816,-1.473507,5862961586917867500,2135930368,7043.265137,9674.178711,45234.011719,48465.914063,142529520,54055.992188,-5590.078125,-1.47017,4178366286897610800,1778826880,7727.635742,3580.796387,24136.964844,27320.792969,77067184,28461.695313,-1140.902344,-1.419733,327051589107843070,438156896,-684.370605,8173.236328,617.769287,7633.603516,7156.957031,-5751233,9670.5625,-2513.605225,-1.314842,3802056179580928,74226968,-1129.971191,-445.600586,8425.374023,567.714844,1876.818604,1831.726563,-426256.125,2506.499512,-674.772888,-1.157222,16978253185024,5060247,-1382.108887,-697.738281,-252.137695,8598.40625,353.606232,361.278015,507.992188,63458.617188,299.939453,208.052719,-1.135577,1089406080,4221.586914,-1555.141113,-870.770508,-425.169922,-173.032227,8407.439453,9019.25,8082.333496,84074.390625,284.315491,8365.263672,Other
9101,7740.839355,20790.296875,-18034,-160100256,12956.007813,-30990.007813,0.959861,314045912739479550,965626176,9095.107422,6711.378906,16878.707031,-13163.429688,-125158656,11774.625977,-24938.056641,1.002338,116772438427041792,673910528,8970.792969,2800.194824,7925.358887,6607.607422,-9575703,9705.494141,-3097.886963,-1.568166,3578556282044416,81963288,124.314453,8972.285156,2505.988525,3354.148193,-861.755859,-10586178,4210.637695,-5072.393555,-0.835352,31997653155840,43087336,122.822266,-1.492188,8824.444336,1120.566284,1282.029297,-1762.056641,728989.375,-573.71228,-1188.34436,-1.43774,586462396416,188886.296875,270.663086,146.348633,147.84082,8791.645508,487.828033,407.814209,565.078125,76236.101563,367.30014,197.777985,1.373941,4588174336,14368.879883,303.461914,179.147461,180.639648,32.798828,8843.030273,9675.75,8280.762695,88430.304688,468.568726,8912.832031,Other
11086,10533.916016,40931.378906,-118,-900413184,42377.226563,-42495.226563,0.191271,50149606817792,3601666560,10876.573242,8752.794922,37066.132813,-535.449219,-742420736,38267.777344,-38803.226563,0.198714,851507733856256,2969969664,10016.583984,2395.287842,17050.984375,-7561.474609,-145878816,14117.461914,-21678.9375,0.323489,36632089600196608,640691072,859.989258,9776.710938,1025.313965,14605.842773,-18842.626953,56860024,-1433.682251,-17408.945313,0.964168,45305290723164160,127604504,1099.862305,239.873047,9099.175781,129.90181,3546.845703,-4054.150391,-72566,864.844604,-4918.995117,0.890026,274917366956032,16726400,1777.397461,917.408203,677.535156,9012.102539,649.093018,652.083313,887.728516,180817.078125,623.855347,263.873169,-1.43208,51061362688,64793.59375,1864.470703,1004.481445,764.608398,87.073242,9086.279297,9866.789063,8393.722656,90862.789063,467.971832,9085.430664,Other
11848,7505.433594,55003.503906,-52624,-325220096,18799.892578,-71423.890625,0.335985,11271451037610803000,4070165760,11540.505859,6130.57959,48590.234375,-48073.925781,-201522736,15442.102539,-63516.027344,0.369238,7204152467548799000,3117193216,10214.723633,403.44397,24789.542969,-29544.363281,40218704,4095.709473,-33640.074219,0.796521,621478331757363200,711994624,1325.782227,9593.866211,1539.348511,16017.791016,-16324.742188,-20797092,5060.441895,-21385.183594,1.133181,93190224703651840,349685568,1946.639648,620.857422,9085.485352,516.800293,2553.253418,-2131.748047,-2432829.75,1605.798584,-3737.546631,1.010897,64873631318016,14275669,2455.020508,1129.238281,508.380859,9186.357422,815.371521,888.424927,1186.423828,302407.34375,907.832397,278.591431,-1.296178,278665822208,197972.109375,2354.148438,1028.366211,407.508789,-100.87207,9094.680664,9726.131836,8141.777832,90946.804688,537.510254,9128.083984,Other
9335,13181.230469,32164.955078,-26354,-356482848,19384.208984,-45738.207031,0.497468,1472733290682122240,2120464640,9401.717773,11513.46875,30099.644531,-26416.742188,-282025568,17007.074219,-43423.816406,0.541094,1274226224452861950,1825946368,9727.285156,4785.204102,24185.496094,-26039.972656,-73617152,9031.643555,-35071.617188,0.838781,659466046180163580,972548800,-325.567383,9379.657227,2326.562988,13107.432617,-10337.130859,-57307852,7794.606934,-18131.738281,1.13228,35913077715107840,336087680,22.060547,347.62793,9064.364258,697.571472,1566.395874,-849.671875,-1355900,1328.096191,-2177.768066,1.108213,4436726906880,6145542.5,337.353516,662.920898,315.292969,9290.912109,921.056946,1010.106628,1340.503906,374229.25,1057.572021,282.931824,-1.240933,539145863168,300033.75,110.805664,436.373047,88.745117,-226.547852,9120.533203,9693.579102,8407.262695,91205.335938,392.085205,9129.904297,Other
9741,3159.218018,48217.34375,-11282,-1262239360,45232.574219,-56514.574219,-1.307511,658850182229655550,5176241152,9526.553711,3446.519287,43164.535156,-7780.054688,-1039749504,42042.136719,-49822.191406,-1.301868,255404817281712128,4219527168,8760.467773,5054.029297,20891.689453,7075.498047,-233917728,25738.353516,-18662.855469,-1.264584,49348461266468864,985733632,766.085938,8761.985352,3485.034668,7236.521484,4134.636719,-20239122,9069.165039,-4934.527832,-1.331317,1676215542874112,98051704,764.568359,-1.517578,8944.495117,731.530823,2254.500732,2676.134766,517593.75,2933.580322,-257.445465,-1.004465,36462510735360,5091322.5,582.058594,-184.027344,-182.509766,9444.029297,1088.027466,1194.0896,1566.960938,476460.34375,1307.658569,259.302399,-1.149262,1349286100992,549525.3125,82.524414,-683.561523,-682.043945,-499.53418,8967.513672,9758.394531,8448.388672,89675.140625,492.172516,8771.132813,Other
7661,10839.461914,47369.492188,43148,-792202496,71726.5625,-28578.566406,-0.891081,9365644443442480000,5030559744,7665.020996,9666.201172,44909.519531,40531.8125,-713783232,67689.320313,-27157.507813,-0.912362,7389374547096502300,4497960448,7929.991699,5283.908203,31599.947266,25165.511719,-404720800,46140.066406,-20974.554688,-1.024089,1426316170364977150,2252186112,-264.970703,8333.776367,3215.905273,13134.09082,13163.554688,-30923494,18767.283203,-5603.729004,-0.988782,51459257303826432,296973120,-668.755371,-403.784668,8854.624023,582.889709,4087.039307,4956.955078,1940183,5377.67334,-420.718201,-0.899616,413061802360832,16810672,-1189.603027,-924.632324,-520.847656,9487.158203,1145.14856,1259.932373,1637.15625,495175.46875,1410.008057,227.148239,-1.134848,1875067011072,699578.625,-1822.137207,-1557.166504,-1153.381836,-632.53418,8906.126953,9908.333008,8193,89061.265625,662.670227,8679.623047,Other
6830,15397.849609,60896.859375,42734,-1000684928,75352.804688,-32618.806641,-1.425808,10644770091708710000,5828934656,7061.990723,14486.488281,54456.046875,36191.507813,-887156032,67382.921875,-31191.412109,-1.411842,6363719864137285600,4858449408,8214.357422,9544.477539,25104.746094,8165.673828,-328689536,30364.353516,-22198.679688,-1.296681,92111724055887872,1381436288,-1152.366699,8550.422852,4543.662598,8354.114258,5773.839844,-26887428,11279.980469,-5506.141113,-1.182214,4696779740151808,140886944,-1488.432129,-336.06543,8858.005859,751.610718,2801.764893,3547.923828,2011134.625,3281.148926,266.774963,-1.112319,57189041438720,4543225,-1796.015137,-643.648438,-307.583008,9360.929688,1008.93457,1153.491821,1510.900391,441553.5625,1263.685303,247.215103,-1.160298,1179318091776,516605.8125,-2298.938965,-1146.572266,-810.506836,-502.923828,8871.618164,9644.972656,8331.222656,88716.179688,463.40329,8775.835938,Other
9497,14304.245117,78464.359375,-106936,2546028800,-28456.070313,-78479.929688,1.129524,14307780985016550000,1251193344,9615.135742,13473.720703,71628.71875,-97456.851563,2116094464,-25996.726563,-71460.125,1.166881,9815638268807480000,1033460288,9541.694336,9812.149414,34979.492188,-45224.355469,408162048,-8249.130859,-36975.222656,1.455879,843855108230873090,412594208,73.441406,8896.580078,5093.815918,6369.12793,-4052.804688,-12100392,3666.874023,-7719.678711,1.540298,1064794668924928,64826792,718.555664,645.114258,8901.106445,870.468933,1427.880615,1659.066406,322704.9375,1684.425537,-25.359077,1.34735,4023280730112,1461681.625,714.029297,640.587891,-4.526367,9250.429688,887.413086,1027.168457,1360.097656,376226.78125,1095.35498,264.742645,-1.182636,638126784512,344958.4375,364.706055,291.264648,-353.849609,-349.323242,8933.943359,9641,8220.052734,89339.4375,461.409637,8896.539063,Other
8475,22200.583984,53954.933594,34052,-1022722176,68262.835938,-34210.839844,1.324368,6088073948321284100,5250427392,8516.97168,20807.941406,48647.808594,32098.488281,-794027392,61910.027344,-29811.539063,1.315159,4333931789065125900,4206422784,8748.459961,13068.925781,21557.921875,19192.460938,-103465376,29372.630859,-10180.169922,1.145376,288128241829412864,782212032,-231.488281,9000.878906,5000.04541,7852.994629,1807.890625,-49046696,10890.317383,-9082.426758,0.551093,651913221636096,199455264,-483.907227,-252.418945,8958.708008,774.050293,1689.129517,-766.037109,-1868903.5,1624.769653,-2390.806885,0.512217,4731135590400,8062427,-441.736328,-210.248047,42.170898,9106.790039,730.815674,824.266846,1120.40625,279102.6875,823.736267,296.669983,-1.173395,174361870336,138899.4375,-589.818359,-358.330078,-105.911133,-148.082031,8808.25293,9560.81543,8161.583496,88082.53125,450.451996,8647.723633,Other
11799,11972.761719,67808.1875,-74250,139254272,12654.741211,-86904.742188,0.3996,27322987095535910000,4956045312,11357.466797,11170.728516,63851.15625,-69719.648438,122943040,11879.114258,-81598.765625,0.388964,21237238614307373000,4369056768,10104.472656,6729.653809,42512.859375,-44559.050781,-3112720,9327.118164,-53886.167969,0.326508,3966967309393723400,1997959808,1252.994141,9458.09375,2325.463135,15349.722656,-13606.509766,-37531824,6144.030273,-19750.539063,0.286176,62069879519313920,335264384,1899.373047,646.378906,9001.742188,509.294647,3153.196045,-3318.033203,-91089.625,725.695313,-4043.728516,0.362232,125217003274240,11373702,2355.724609,1102.730469,456.351563,8903.079102,550.247559,524.656677,741.242188,136830.40625,403.166168,338.076019,-0.870079,1163914496,2118.365234,2454.387695,1201.393555,555.014648,98.663086,8992.423828,9611.25,8231.138672,89924.234375,533.025391,8760.150391,Other
7687,4753.825195,74921.867188,90388,664170880,97697.84375,-7309.843262,-0.953471,45043666466820325000,5513307136,7562.273438,4201.057617,69642.671875,84120.65625,580846784,90809.15625,-6688.50293,-0.949688,33632853429900540000,4752897024,7554.530273,1296.870605,41773.5625,50724.101563,217736352,54533.859375,-3809.759277,-0.926654,4379106048926023700,1701988992,7.743164,8307.799805,1501.194336,13546.125,15850.744141,20314310,17144.613281,-1293.869507,-1.108107,42709030237372416,169988832,-745.526367,-753.269531,8699.612305,940.680908,763.341736,727.136719,-35940.027344,943.433777,-216.297089,-1.404521,355563044864,672487.875,-1137.338867,-1145.082031,-391.8125,8793.650391,492.905273,473.448517,656.167969,103011.171875,424.291351,231.876633,0.14542,7970335744,18511.710938,-1231.376953,-1239.120117,-485.850586,-94.038086,8575.199219,9021.527344,7905.868652,85751.992188,394.241058,8706.463867,Other
9718,10161.96875,8964.37207,-6346,-29852148,5762.331543,-12108.332031,1.182406,6430600055488512,159680304,9498.207031,9956.967773,7408.637695,-5110.297363,-25810438,5487.142578,-10597.439453,1.071653,3378173240672256,129356896,8705.993164,7883.793945,7726.226563,-3009.355469,-46447536,8365.640625,-11374.996094,0.599107,1764571610087424,194846368,792.213867,8543.114258,2771.908936,5052.041992,-4754.447266,-8115378.5,2869.979736,-7624.426758,0.694074,1244760576622592,55066284,955.092773,162.878906,8454.866211,179.457794,1085.565674,1295.826172,206184.859375,1301.528442,-5.702244,1.221526,1434722631680,854426,1043.34082,251.126953,88.248047,8701.34375,471.002258,545.551636,749.992188,130980.984375,513.856384,236.135818,0.290242,21691998208,38564.355469,796.863281,4.649414,-158.229492,-246.477539,8561.96875,9294.055664,7998.25,85619.6875,340.844604,8510.552734,Other
7436,17456.794922,64516.292969,73034,53741824,87108.492188,-14074.491211,-0.996883,27304557081631130000,5118998016,7454.085449,15172.470703,59675.832031,68004.757813,101190720,79936.484375,-11931.729492,-1.006939,19515475972977590000,4219884544,7782.736328,5569.609863,33156.976563,38331.710938,110064352,41849.136719,-3517.426025,-1.136759,1512022277116395520,1029062528,-328.650879,8338.849609,2164.829102,7769.060059,7686.427734,-657212.6875,9397.942383,-1711.514893,-1.546201,3645900563939328,61710024,-884.76416,-556.113281,8488.967773,621.391846,714.37262,452.414063,-280953.625,1041.220215,-588.806152,0.536244,271913926656,1328493,-1034.882324,-706.231445,-150.118164,8693.767578,520.789856,596.973328,833.089844,167421.796875,526.888672,306.201172,0.374118,16900877312,24351.492188,-1239.682129,-911.03125,-354.917969,-204.799805,8487.112305,9201.105469,8124.184082,84871.125,334.618927,8398.763672,Other
10434,15434.926758,57079.339844,-31172,-1238315904,38842.65625,-70014.65625,-0.183281,5757242994151391200,5924957184,10127.456055,14264.451172,51707.425781,-29703.935547,-973168768,34010.074219,-63714.011719,-0.184317,4213094911416729600,4774998528,9077.010742,7522.325195,23304.677734,-20792.179688,-75045504,8741.529297,-29533.708984,-0.240827,316669210044399620,732496896,1050.445313,8748.364258,1723.10791,5875.741211,-7790.476563,11955188,-1358.431519,-6432.044922,-1.074466,781147109851136,12870777,1379.091797,328.646484,8580.037109,769.383545,450.70755,299.195313,-133821.75,708.527405,-409.332062,0.72623,55931179008,624804.875,1547.418945,496.973633,168.327148,8776.334961,595.140076,565.802734,798.664063,158804.140625,435.717346,362.946716,0.223115,1688924416,2647.780273,1351.121094,300.675781,-27.970703,-196.297852,8755.086914,9122.166992,8422.777344,87550.867188,235.447311,8794.723633,Other
